t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
2.600000,0.066028,0.868472,0.000000,0.144580,2,0.000025,0.284159,0.143143,1.367475,30.854706,0.760260,0.130123,1.087412,-0.518879,0,11.717062,1,stable,0.130123,0.000000,0.000000,0.420923,0.143143,1.367475
2.700000,-0.321975,0.869010,0.000000,0.152084,2,0.000025,0.258052,0.150446,1.363293,89.187224,0.721761,0.123617,1.087412,-0.389710,0,11.703772,1,stable,0.123617,-0.000000,0.000000,0.419154,0.150446,1.363293
2.800000,-0.294663,0.882722,-0.000000,0.158916,2,0.000025,0.233072,0.157018,1.356829,73.586859,0.760835,0.117436,1.087412,-0.261074,0,10.979200,1,stable,0.117436,-0.000000,0.000000,0.416209,0.157018,1.356829
2.900000,-0.069695,0.904370,-0.000000,0.165024,2,0.000026,0.208200,0.162825,1.348769,91.023792,0.682389,0.111564,1.087412,-0.249802,0,10.339112,1,stable,0.111564,-0.000000,0.000000,0.412092,0.162825,1.348769
3,-0.009650,0.926469,-0.000000,0.170376,2,0.000026,0.182674,0.167851,1.339942,97.013697,0.668402,0.105986,1.087412,-0.248718,0,8.538775,1,stable,0.105986,-0.000000,0.000000,0.406809,0.167851,1.339942
3.100000,-0.155170,0.943205,0.000000,0.174956,2,0.000025,0.156052,0.172096,1.331227,89.232773,0.679268,0.100687,1.061390,-0.255255,0,10.339112,1,stable,0.100687,-0.000000,0.000000,0.400369,0.172096,1.331227
3.200000,-0.281353,0.952136,0.000000,0.178760,2,0.000026,0.129738,0.175568,1.323459,95.605890,0.727183,0.095652,1.061390,-0.266221,0,8.538775,1,stable,0.095652,-0.000000,0.000000,0.392784,0.175568,1.323459
3.300000,-0.176276,0.953688,0.000000,0.181798,2,0.000025,0.103656,0.178286,1.317356,89.883072,0.764927,0.090870,1.061390,-0.263140,0,7.272434,1,stable,0.090870,-0.000000,0.000000,0.384069,0.178286,1.317356
3.400000,0.102535,0.949772,-0.000000,0.184089,2,0.000025,0.076829,0.180277,1.313467,94.887471,0.726992,0.086326,1.061390,-0.260825,0,7.229422,1,stable,0.086326,0.000000,0.000000,0.374240,0.180277,1.313467
3.500000,0.212471,0.942661,-0.000000,0.185660,2,0.000026,0.053976,0.181573,1.312132,99.401797,0.753054,0.082010,1.061390,-0.268265,0,7.186915,1,stable,0.082010,0.000000,0.000000,0.363320,0.181573,1.312132
3.600000,-0.032642,0.934548,-0.000000,0.186544,2,0.000025,0.044745,0.182209,1.313467,94.875021,0.726847,0.077910,1.041065,-0.228526,0,6.437386,1,stable,0.077910,-0.000000,0.000000,0.351335,0.182209,1.313467
3.700000,-0.205128,0.927558,0.000000,0.186779,2,0.000025,0.051931,0.182226,1.317356,115.258239,0.743916,0.074014,1.041065,-0.092313,0,7.186915,1,stable,0.074014,-0.000000,0.000000,0.338318,0.182226,1.317356
3.800000,0.075722,0.923592,0.000000,0.186405,3,0.000025,0.057946,0.181666,1.323459,103.622108,0.727327,0.070313,1.041065,0.071858,0,6.437386,1,stable,0.070313,0.000000,0.000000,0.324303,0.181666,1.323459
3.900000,0.206918,0.923588,0.000000,0.185468,1,0.000025,0.067725,0.180573,1.331227,128.567504,0.762987,0.066798,1.041065,0.060150,0,5.829430,1,stable,0.066798,0.000000,0.000000,0.309334,0.180573,1.331227
4,-0.034791,0.926469,0.000000,0.184014,1,0.000025,0.076690,0.178992,1.339942,110.983266,0.737057,0.063458,1.041065,0.097791,0,5.671940,1,stable,0.063458,-0.000000,0.000000,0.293459,0.178992,1.339942
4.100000,0.184376,0.928852,0.000000,0.182090,1,0.000025,0.089879,0.176969,1.348769,127.358918,0.751187,0.060285,1.018796,0.089652,0,5.829430,1,stable,0.060285,0.000000,0.000000,0.276734,0.176969,1.348769
4.200000,0.297275,0.926365,-0.000000,0.179744,1,0.000025,0.098970,0.174551,1.356829,124.084898,0.776432,0.057271,1.018796,0.131889,0,5.671940,1,stable,0.057271,0.000000,0.000000,0.259218,0.174551,1.356829
4.300000,-0.238930,0.916137,-0.000000,0.177027,1,0.000025,0.104222,0.171785,1.363293,109.445350,0.771482,0.054407,1.018796,0.090908,0,5.522737,1,stable,0.054407,-0.000000,0.000000,0.240981,0.171785,1.363293
4.400000,-0.345847,0.899078,0.000000,0.173987,1,0.000025,0.106197,0.168718,1.367475,157.185011,0.802412,0.051687,1.018796,0.052520,0,5.329564,1,stable,0.051687,-0.000000,0.000000,0.222096,0.168718,1.367475
4.500000,-0.152750,0.880554,0.000000,0.170674,1,0.000025,0.105719,0.165396,1.368921,129.420639,0.745293,0.049102,1.018796,0.019749,0,5.149449,1,stable,0.049102,-0.000000,0.000000,0.202643,0.165396,1.368921
4.600000,-0.192294,0.868472,0.000000,0.167135,1,0.000025,0.114373,0.161865,1.367475,138.474107,0.743534,0.046647,0.995372,-0.004781,0,5.116095,1,stable,0.046647,-0.000000,0.000000,0.182707,0.161865,1.367475
4.700000,-0.147460,0.869010,0.000000,0.163418,1,0.000026,0.132167,0.158169,1.363293,128.616370,0.780404,0.044315,0.995372,0.086539,0,5.083171,1,stable,0.044315,-0.000000,0.000000,0.162379,0.158169,1.363293
4.800000,0.049025,0.882722,-0.000000,0.159567,1,0.000025,0.147470,0.154353,1.356829,123.297602,0.777328,0.042099,0.995372,0.177942,0,5.041323,1,stable,0.042099,0.000000,0.000000,0.141753,0.154353,1.356829
4.900000,0.141298,0.904370,-0.000000,0.155627,1,0.000027,0.159399,0.150456,1.348769,123.346865,0.795606,0.039994,0.995372,0.153031,0,5.083171,1,stable,0.039994,0.000000,0.000000,0.120927,0.150456,1.348769
5,0.041040,0.926469,-0.000000,0.151639,1,0.000025,0.167347,0.146519,1.339942,119.643249,0.801319,0.037995,0.995372,0.119288,0,5.041323,1,stable,0.037995,0.000000,0.000000,0.100000,0.146519,1.339942
5.100000,-0.166926,0.943205,0.000000,0.147640,1,0.000025,0.171039,0.142577,1.331227,122.167349,0.801784,0.036095,0.971928,0.079480,0,5.083171,1,stable,0.036095,-0.000000,0.000000,0.079073,0.142577,1.331227
5.200000,-0.368450,0.952136,0.000000,0.143665,1,0.000025,0.170540,0.138663,1.323459,121.877969,0.812366,0.034290,0.971928,0.036919,0,5.041323,1,stable,0.034290,-0.000000,0.000001,0.058247,0.138663,1.323459
5.300000,-0.452886,0.953688,-0.000000,0.139747,1,0.000025,0.166228,0.134808,1.317356,119.136083,0.832660,0.032576,0.971928,-0.004988,0,5.000158,1,stable,0.032576,-0.000000,0.000001,0.037621,0.134808,1.317356
5.400000,-0.323342,0.949772,-0.000000,0.135913,1,0.000025,0.158739,0.131040,1.313467,118.265463,0.812832,0.030947,0.971928,-0.043116,0,5.492656,1,stable,0.030947,-0.000000,0.000001,0.017293,0.131040,1.313467
5.500000,-0.021614,0.942661,0.000000,0.132912,1,0.000026,0.120551,0.128086,1.312132,122.542009,0.807527,0.029399,0.971928,-0.074890,0,5.150696,1,stable,0.029399,-0.000000,0.000001,0.001000,0.128086,1.312132
5.600000,0.162128,0.934548,0.000000,0.133146,2,0.000025,0.013258,0.128290,1.313467,125.269914,0.807815,0.027929,0.949410,-0.381878,0,5.492656,1,stable,0.027929,0.000000,0.000002,0.001000,0.128290,1.313467
5.700000,0.041464,0.927558,0.000000,0.133354,2,0.000025,0.022133,0.128471,1.317356,121.431965,0.807256,0.026533,0.949410,-1.072937,0,5.150696,1,stable,0.026533,0.000000,0.000002,0.001000,0.128471,1.317356
5.800000,0.058931,0.923592,0.000000,0.133539,2,0.000025,0.029750,0.128632,1.323459,129.794539,0.806748,0.025206,0.949410,0.088748,0,5.492656,1,stable,0.025206,0.000000,0.000003,0.001000,0.128632,1.323459
5.900000,0.296655,0.923588,-0.000000,0.133704,2,0.000025,0.035326,0.128775,1.331227,122.668304,0.807050,0.023946,0.949410,0.076178,0,5.883252,1,stable,0.023946,0.000000,0.000005,0.001000,0.128775,1.331227
6,0.049738,0.926469,-0.000000,0.133850,2,0.000025,0.038258,0.128903,1.339942,125.486206,0.803887,0.022749,0.949410,0.055760,0,5.492656,1,stable,0.022749,0.000000,0.000006,0.001000,0.128903,1.339942
6.100000,-0.081445,0.928852,0.000000,0.133981,2,0.000025,0.038186,0.129016,1.348769,133.338706,0.799035,0.021611,0.929380,0.029317,0,5.883252,1,stable,0.021611,-0.000000,0.000008,0.001000,0.129016,1.348769
6.200000,0.058083,0.926365,0.000000,0.134097,2,0.000025,0.035057,0.129117,1.356829,121.624385,0.796385,0.020531,0.929380,-0.000717,0,5.717400,1,stable,0.020531,0.000000,0.000011,0.001000,0.129117,1.356829
6.300000,-0.230240,0.916137,-0.000000,0.134200,2,0.000025,0.029137,0.129206,1.363293,125.643338,0.801830,0.019505,0.929380,-0.031296,0,5.883252,1,stable,0.019504,-0.000001,0.000015,0.001000,0.129206,1.363293
6.400000,-0.140090,0.899078,-0.000000,0.134292,2,0.000025,0.021019,0.129286,1.367475,127.325839,0.809208,0.018530,0.929380,-0.059194,0,5.717400,1,stable,0.018529,-0.000001,0.000020,0.001000,0.129286,1.367475
6.500000,0.088563,0.880554,-0.000000,0.134374,2,0.000025,0.011600,0.129357,1.368921,122.296447,0.797838,0.017602,0.929380,-0.081186,0,5.560642,1,stable,0.017602,0.000000,0.000028,0.001000,0.129357,1.368921
6.600000,-0.155719,0.868472,-0.000000,0.134447,2,0.000025,0.012554,0.129421,1.367475,120.778964,0.791852,0.016724,0.908646,-0.094189,0,5.347824,1,stable,0.016722,-0.000001,0.000037,0.001000,0.129421,1.367475
6.700000,-0.455266,0.869010,0.000000,0.134511,2,0.000025,0.024011,0.129477,1.363293,128.848704,0.803411,0.015891,0.908646,0.009538,0,5.150696,1,stable,0.015886,-0.000005,0.000050,0.001000,0.129477,1.363293
6.800000,-0.476419,0.882722,0.000000,0.134569,2,0.000025,0.034527,0.129527,1.356829,122.896815,0.802571,0.015098,0.908646,0.114574,0,5.159099,1,stable,0.015091,-0.000006,0.000068,0.001000,0.129527,1.356829
6.900000,-0.293360,0.904370,-0.000000,0.134620,2,0.000025,0.043450,0.129571,1.348769,124.058000,0.780984,0.014342,0.908646,0.105160,0,5.379417,1,stable,0.014336,-0.000005,0.000091,0.001000,0.129571,1.348769
7,-0.058063,0.926469,-0.000000,0.134666,2,0.000025,0.050466,0.129611,1.339942,127.314502,0.744087,0.013621,0.908646,0.089229,0,5.349513,1,stable,0.013619,-0.000001,0.000123,0.001000,0.129611,1.339942
7.100000,0.128818,0.943205,0.000000,0.134707,2,0.000025,0.055690,0.129647,1.331227,125.631525,0.738306,0.012934,0.887254,0.070162,0,5.379417,1,stable,0.012938,0.000004,0.000167,0.001000,0.129647,1.331227
7.200000,0.202064,0.952136,0.000000,0.134744,2,0.000025,0.059702,0.129679,1.323459,123.712616,0.734593,0.012282,0.887254,0.052235,0,5.349513,1,stable,0.012291,0.000009,0.000225,0.001000,0.129679,1.323459
7.300000,0.123571,0.953688,0.000001,0.134777,2,0.000025,0.063567,0.129707,1.317357,123.281330,0.728946,0.011670,0.887254,0.040129,0,5.319939,1,stable,0.011678,0.000007,0.000303,0.001000,0.129707,1.317357
7.400000,-0.056245,0.949772,0.000001,0.134805,2,0.000025,0.068829,0.129732,1.313467,124.305440,0.701587,0.011099,0.887254,0.038641,0,4.960412,1,stable,0.011094,-0.000005,0.000410,0.001000,0.129732,1.313467
7.500000,-0.123751,0.942661,-0.000000,0.134831,2,0.000025,0.077541,0.129754,1.312132,124.008293,0.735822,0.010553,0.887254,0.052622,0,5.319939,1,stable,0.010539,-0.000014,0.000553,0.001000,0.129754,1.312132
7.600000,0.086290,0.934548,-0.000002,0.134854,2,0.000025,0.102474,0.129774,1.313467,122.100157,0.777036,0.009998,0.865927,0.087125,0,4.960412,1,stable,0.010011,0.000013,0.000746,0.001000,0.129774,1.313467
7.700000,0.240460,0.927558,-0.000002,0.134876,2,0.000025,0.145866,0.129793,1.317356,127.275123,0.779015,0.009463,0.865927,0.249325,0,5.319939,1,stable,0.009512,0.000048,0.001007,0.001000,0.129793,1.317356
7.800000,0.126661,0.923592,0.000000,0.134895,2,0.000025,0.199583,0.129810,1.323459,123.019044,0.787057,0.009006,0.865927,0.433922,0,4.960412,1,stable,0.009040,0.000034,0.001359,0.001000,0.129810,1.323459
7.900000,0.248206,0.923588,0.000002,0.134911,2,0.000025,0.266896,0.129823,1.331227,126.249008,0.760326,0.008500,0.865927,0.537173,0,4.646404,1,transitoire,0.008591,0.000091,0.001833,0.001000,0.129823,1.331227
8,-0.034703,0.926469,-0.000001,0.134927,4,0.000026,0.352905,0.129837,1.339942,122.738247,0.764715,0.008186,0.865927,0.673127,0,4.214126,1,transitoire,0.008169,-0.000017,0.002473,0.001000,0.129837,1.339942
8.100000,-0.495859,0.928852,-0.000001,0.134936,4,0.000025,0.464145,0.129846,1.348768,126.920014,0.764799,0.008090,0.846476,0.860086,0,4.646404,1,transitoire,0.007759,-0.000331,0.003335,0.001000,0.129846,1.348768
8.200000,-0.139612,0.926365,-0.000002,0.134940,2,0.000025,0.610592,0.129849,1.356828,127.408638,0.738523,0.007470,0.846476,1.112402,0,4.386084,1,transitoire,0.007344,-0.000126,0.004496,0.001000,0.129849,1.356828
8.300000,-0.150960,0.916137,-0.000005,0.134956,4,0.000025,0.806056,0.129863,1.363296,156.606148,0.759983,0.007150,0.850907,1.464471,0,4.012758,1,transitoire,0.006967,-0.000183,0.006060,0.001000,0.129863,1.363296
8.400000,-0.027111,0.899078,0.000022,0.134964,2,0.000025,1.067164,0.129870,1.367477,132.398353,0.759735,0.006648,0.866204,1.954639,0,4.009835,1,transitoire,0.006604,-0.000044,0.008163,0.001000,0.129870,1.367477
8.500000,0.275043,0.880554,0.000011,0.134978,2,0.000025,1.291105,0.129882,1.368921,127.753216,0.745616,0.005665,0.894403,2.611082,0,4.012758,1,transitoire,0.006270,0.000604,0.010987,0.001000,0.129882,1.368921
8.600000,0.265097,0.868472,-0.000007,0.135001,4,0.000026,1.287828,0.129901,1.367474,128.269897,0.747475,0.005222,0.916442,2.239411,0,4.009835,1,transitoire,0.006005,0.000783,0.014774,0.001000,0.129901,1.367474
8.700000,0.227120,0.869010,-0.000006,0.135007,2,0.000029,1.292571,0.129906,1.363288,128.752039,0.728892,0.004867,0.954066,-0.032767,0,4.006917,1,transitoire,0.005768,0.000901,0.019840,0.001000,0.129906,1.363288
8.800000,0.267770,0.882722,-0.000038,0.135003,4,0.000025,1.294826,0.129903,1.356821,125.697531,0.741616,0.004128,0.990370,0.047425,0,3.960344,1,transitoire,0.005553,0.001424,0.026597,0.001000,0.129903,1.356821
8.900000,0.272195,0.904370,-0.000075,0.135006,2,0.000024,1.291634,0.129907,1.348761,124.189378,0.745543,0.003454,1.024026,0.022555,0,3.914841,1,transitoire,0.005390,0.001936,0.035571,0.001000,0.129907,1.348761
9,0.196584,0.926469,-0.000079,0.135018,4,0.000024,1.283160,0.129917,1.339937,122.622803,0.747905,0.003477,1.056800,-0.031927,0,3.881795,1,transitoire,0.005278,0.001865,0.047426,0.001000,0.129917,1.339937
9.100000,0.079046,0.943205,-0.000060,0.135026,4,0.000025,1.267797,0.129923,1.331224,121.705681,0.746645,0.004375,1.068713,-0.084735,0,3.849302,1,transitoire,0.005165,0.000996,0.062973,0.001000,0.129923,1.331224
9.200000,-0.022576,0.952136,-0.000033,0.135014,1,0.000024,1.244652,0.129910,1.323459,120.554136,0.751816,0.007829,1.096624,-0.153630,0,3.881795,1,transitoire,0.004987,-0.000376,0.083173,0.001000,0.129910,1.323459
9.300000,-0.071687,0.953688,0.000012,0.134961,1,0.000024,1.213293,0.129857,1.317365,119.193007,0.738509,0.010665,1.120840,-0.231445,0,3.914841,1,chronique,0.004707,-0.001564,0.109097,0.001000,0.129857,1.317365
9.400000,-0.077681,0.949772,0.000104,0.134892,1,0.000024,1.171800,0.129791,1.313492,118.109826,0.737860,0.007958,1.142273,-0.313599,0,3.960344,1,chronique,0.004345,-0.002204,0.141851,0.001000,0.129791,1.313492
9.500000,-0.043776,0.942661,0.000242,0.134951,4,0.000024,1.119629,0.129847,1.312167,117.052004,0.723501,0.011273,1.159703,-0.414930,0,4.006917,1,chronique,0.003950,-0.001597,0.182426,0.001000,0.129847,1.312167
9.600000,0.162364,0.934548,0.000280,0.138140,1,0.000024,1.181830,0.132967,1.313481,116.004650,0.726315,0.024167,1.157699,-0.521707,0,4.009835,1,chronique,0.003623,0.007517,0.231475,0.017293,0.132967,1.313481
9.700000,0.420587,0.927558,-0.000012,0.141848,1,0.000026,1.143829,0.136606,1.317352,116.884987,0.754233,0.029522,1.171851,0.622010,0,4.006917,1,chronique,0.004050,0.024314,0.289050,0.037621,0.136606,1.317352
9.800000,-0.044048,0.923592,-0.000236,0.145514,4,0.000024,1.075808,0.140286,1.323522,115.753406,0.750342,0.021094,1.183779,-0.380005,0,3.960344,1,chronique,0.005814,-0.003122,0.354344,0.058247,0.140286,1.323522
9.900000,-0.465680,0.923588,0.000351,0.150819,1,0.000024,1.037403,0.145277,1.331226,140.395677,0.766159,0.044906,1.189213,-0.680209,0,4.006917,1,chronique,0.005271,-0.039635,0.425557,0.079073,0.145277,1.331226
10,-0.061494,0.926469,-0.000171,0.153035,2,0.000025,0.854951,0.147580,1.339932,128.024909,0.804610,0.053987,1.189797,-0.384053,0,3.960344,1,chronique,0.001801,-0.006149,0.500000,0.100000,0.147580,1.339932
10.100000,-0.025929,0.928852,-0.000143,0.153459,2,0.000026,0.860768,0.148878,1.349008,158.879690,0.793159,0.067484,1.181984,-1.824522,0,4.006917,1,chronique,0.001214,-0.002979,0.574443,0.120927,0.148878,1.349008
10.200000,0.413700,0.926365,0.002054,0.158261,2,0.000025,0.730149,0.152993,1.356603,137.519177,0.801935,0.060221,1.181984,0.058171,0,4.009835,1,chronique,0.000912,0.053422,0.645656,0.141753,0.152993,1.356603
10.300000,0.124748,0.916137,-0.001305,0.164254,2,0.000025,0.696469,0.158470,1.363102,139.175507,0.852803,0.069725,1.181984,-1.306188,0,4.006917,1,stable,0.005188,0.017738,0.710950,0.162379,0.158470,1.363102
10.400000,-0.013063,0.899078,-0.000812,0.166018,1,0.000025,0.750657,0.160513,1.367101,152.743301,0.786577,0.082215,1.181984,-0.336800,0,3.990841,1,stable,0.006364,-0.002008,0.768525,0.182707,0.160513,1.367101
10.500000,0.327182,0.880554,-0.002614,0.165912,3,0.000026,0.501414,0.161441,1.368790,138.711913,0.768050,0.105947,1.181984,0.541877,0,4.006917,1,stable,0.005883,0.053499,0.817574,0.202643,0.161441,1.368790
10.600000,0.156285,0.868472,-0.001276,0.164229,2,0.000027,0.530470,0.159547,1.368232,148.250342,0.779459,0.071622,1.172218,-2.492433,0,3.990841,1,stable,0.009917,0.026823,0.858149,0.222096,0.159547,1.368232
10.700000,-0.145827,0.869010,0.003765,0.179399,4,0.000025,0.597789,0.173353,1.363935,144.379961,0.779253,0.077541,1.172218,0.290567,0,3.974894,1,stable,0.011591,-0.025983,0.890903,0.240981,0.173353,1.363935
10.800000,-0.205254,0.882722,0.002762,0.179926,4,0.000025,0.503522,0.174650,1.356885,141.763945,0.776749,0.099650,1.172218,0.673180,0,3.944639,1,stable,0.008910,-0.037637,0.916827,0.259218,0.174650,1.356885
10.900000,-0.144804,0.904370,-0.000628,0.178815,1,0.000025,0.336946,0.173332,1.348589,140.419579,0.781004,0.111531,1.172218,-0.942666,0,3.914841,1,stable,0.005419,-0.027137,0.937027,0.276734,0.173332,1.348589
11,-0.055762,0.926469,-0.002516,0.182054,4,0.000025,0.253249,0.176199,1.339659,140.011153,0.784615,0.108039,1.172218,-1.665756,0,3.881795,1,stable,0.002953,-0.010623,0.952574,0.293459,0.176199,1.339659
11.100000,0.044242,0.943205,-0.003373,0.188488,2,0.000025,0.391498,0.182405,1.330787,138.780210,0.784726,0.082805,1.160611,-0.836975,0,3.914841,1,stable,0.001946,0.008534,0.964429,0.309334,0.182405,1.330787
11.200000,0.198502,0.952136,-0.003506,0.197656,2,0.000025,0.408020,0.190605,1.322996,137.561151,0.778933,0.067975,1.160611,1.382494,0,3.944639,1,stable,0.002539,0.038645,0.973403,0.324303,0.190605,1.322996
11.300000,0.411985,0.953688,-0.002775,0.202168,4,0.000026,0.229403,0.194124,1.317195,136.518278,0.784141,0.109533,1.160611,0.165219,0,3.914841,1,stable,0.005538,0.080762,0.980160,0.338318,0.194124,1.317195
11.400000,0.506270,0.949772,-0.000966,0.196056,4,0.000025,0.348237,0.188084,1.313776,135.575368,0.793615,0.098889,1.160611,-1.786170,0,3.881795,1,stable,0.011795,0.099758,0.985226,0.351335,0.188084,1.313776
11.500000,0.262271,0.942661,0.001588,0.196546,4,0.000025,0.563183,0.188605,1.312735,134.693158,0.733210,0.055420,1.160611,1.188336,0,3.930125,1,stable,0.019276,0.051878,0.989013,0.363320,0.188605,1.312735
11.600000,-0.218262,0.934548,0.003004,0.213224,4,0.000025,0.490508,0.206526,1.313919,140.295535,0.721332,0.152656,1.149702,2.149469,0,3.772081,1,stable,0.022509,-0.043296,0.991837,0.374240,0.206526,1.313919
11.700000,-0.056536,0.927558,0.001606,0.185358,1,0.000025,0.776554,0.179467,1.317079,143.539210,0.721018,0.110444,1.149702,-0.726757,0,3.626257,1,stable,0.017881,-0.011239,0.993940,0.384069,0.179467,1.317079
